,domain_desc,reference_period_desc,util_practice_desc,class_desc,asd_desc,week_ending,country_code,unit_desc,CV (%),domaincat_desc,region_desc,zip_5,asd_code,begin_code,group_desc,county_ansi,state_name,country_name,county_name,commodity_desc,load_time,source_desc,watershed_desc,statisticcat_desc,freq_desc,end_code,county_code,state_fips_code,short_desc,year,state_alpha,congr_district_code,sector_desc,prodn_practice_desc,Value,agg_level_desc,watershed_code,location_desc,state_ansi
8530,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1967,WV,,CROPS,ALL PRODUCTION PRACTICES,"3,584,000",STATE,00000000,WEST VIRGINIA,54
8531,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1966,WV,,CROPS,ALL PRODUCTION PRACTICES,"2,256,000",STATE,00000000,WEST VIRGINIA,54
8532,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1965,WV,,CROPS,ALL PRODUCTION PRACTICES,"2,900,000",STATE,00000000,WEST VIRGINIA,54
8533,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1964,WV,,CROPS,ALL PRODUCTION PRACTICES,"2,822,000",STATE,00000000,WEST VIRGINIA,54
8534,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1963,WV,,CROPS,ALL PRODUCTION PRACTICES,"3,072,000",STATE,00000000,WEST VIRGINIA,54
8535,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1962,WV,,CROPS,ALL PRODUCTION PRACTICES,"3,763,000",STATE,00000000,WEST VIRGINIA,54
8536,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1961,WV,,CROPS,ALL PRODUCTION PRACTICES,"4,240,000",STATE,00000000,WEST VIRGINIA,54
8537,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1960,WV,,CROPS,ALL PRODUCTION PRACTICES,"5,096,000",STATE,00000000,WEST VIRGINIA,54
8538,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1959,WV,,CROPS,ALL PRODUCTION PRACTICES,"5,439,000",STATE,00000000,WEST VIRGINIA,54
8539,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1958,WV,,CROPS,ALL PRODUCTION PRACTICES,"5,886,000",STATE,00000000,WEST VIRGINIA,54
8540,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1957,WV,,CROPS,ALL PRODUCTION PRACTICES,"4,242,000",STATE,00000000,WEST VIRGINIA,54
8541,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1956,WV,,CROPS,ALL PRODUCTION PRACTICES,"6,800,000",STATE,00000000,WEST VIRGINIA,54
8542,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1955,WV,,CROPS,ALL PRODUCTION PRACTICES,"5,967,000",STATE,00000000,WEST VIRGINIA,54
8543,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1954,WV,,CROPS,ALL PRODUCTION PRACTICES,"8,370,000",STATE,00000000,WEST VIRGINIA,54
8544,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1953,WV,,CROPS,ALL PRODUCTION PRACTICES,"6,401,000",STATE,00000000,WEST VIRGINIA,54
8545,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1952,WV,,CROPS,ALL PRODUCTION PRACTICES,"7,667,000",STATE,00000000,WEST VIRGINIA,54
8546,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1951,WV,,CROPS,ALL PRODUCTION PRACTICES,"7,644,000",STATE,00000000,WEST VIRGINIA,54
8547,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1950,WV,,CROPS,ALL PRODUCTION PRACTICES,"8,177,000",STATE,00000000,WEST VIRGINIA,54
8548,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WISCONSIN,UNITED STATES,,CORN,2021-02-25 15:10:17,SURVEY,,PRODUCTION,ANNUAL,00,,55,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2019,WI,,CROPS,ALL PRODUCTION PRACTICES,"443,220,000",STATE,00000000,WISCONSIN,55
8549,TOTAL,YEAR - AUG FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WISCONSIN,UNITED STATES,,CORN,2019-08-12 12:01:08,SURVEY,,PRODUCTION,ANNUAL,00,,55,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2019,WI,,CROPS,ALL PRODUCTION PRACTICES,"468,600,000",STATE,00000000,WISCONSIN,55
8550,TOTAL,YEAR - NOV FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WISCONSIN,UNITED STATES,,CORN,2019-11-08 12:00:46,SURVEY,,PRODUCTION,ANNUAL,00,,55,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2019,WI,,CROPS,ALL PRODUCTION PRACTICES,"462,920,000",STATE,00000000,WISCONSIN,55
8551,TOTAL,YEAR - OCT FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WISCONSIN,UNITED STATES,,CORN,2019-10-10 12:03:54,SURVEY,,PRODUCTION,ANNUAL,00,,55,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2019,WI,,CROPS,ALL PRODUCTION PRACTICES,"462,920,000",STATE,00000000,WISCONSIN,55
8552,TOTAL,YEAR - SEP FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WISCONSIN,UNITED STATES,,CORN,2019-09-12 12:01:19,SURVEY,,PRODUCTION,ANNUAL,00,,55,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2019,WI,,CROPS,ALL PRODUCTION PRACTICES,"462,920,000",STATE,00000000,WISCONSIN,55
8553,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WISCONSIN,UNITED STATES,,CORN,2020-01-10 12:00:41,SURVEY,,PRODUCTION,ANNUAL,00,,55,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2018,WI,,CROPS,ALL PRODUCTION PRACTICES,"545,240,000",STATE,00000000,WISCONSIN,55
8554,TOTAL,YEAR - AUG FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WISCONSIN,UNITED STATES,,CORN,2018-08-10 12:01:40,SURVEY,,PRODUCTION,ANNUAL,00,,55,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2018,WI,,CROPS,ALL PRODUCTION PRACTICES,"531,000,000",STATE,00000000,WISCONSIN,55
8555,TOTAL,YEAR - NOV FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WISCONSIN,UNITED STATES,,CORN,2018-11-08 12:01:20,SURVEY,,PRODUCTION,ANNUAL,00,,55,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2018,WI,,CROPS,ALL PRODUCTION PRACTICES,"531,000,000",STATE,00000000,WISCONSIN,55
8556,TOTAL,YEAR - OCT FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WISCONSIN,UNITED STATES,,CORN,2018-10-11 12:02:09,SURVEY,,PRODUCTION,ANNUAL,00,,55,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2018,WI,,CROPS,ALL PRODUCTION PRACTICES,"537,000,000",STATE,00000000,WISCONSIN,55
8557,TOTAL,YEAR - SEP FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WISCONSIN,UNITED STATES,,CORN,2018-09-12 12:02:09,SURVEY,,PRODUCTION,ANNUAL,00,,55,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2018,WI,,CROPS,ALL PRODUCTION PRACTICES,"537,000,000",STATE,00000000,WISCONSIN,55
8558,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WISCONSIN,UNITED STATES,,CORN,2019-02-06 15:00:06,SURVEY,,PRODUCTION,ANNUAL,00,,55,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2017,WI,,CROPS,ALL PRODUCTION PRACTICES,"509,820,000",STATE,00000000,WISCONSIN,55
8559,TOTAL,YEAR - AUG FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WISCONSIN,UNITED STATES,,CORN,2017-08-10 12:08:28,SURVEY,,PRODUCTION,ANNUAL,00,,55,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2017,WI,,CROPS,ALL PRODUCTION PRACTICES,"494,100,000",STATE,00000000,WISCONSIN,55
8560,TOTAL,YEAR - NOV FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WISCONSIN,UNITED STATES,,CORN,2017-11-09 12:02:08,SURVEY,,PRODUCTION,ANNUAL,00,,55,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2017,WI,,CROPS,ALL PRODUCTION PRACTICES,"495,600,000",STATE,00000000,WISCONSIN,55
8561,TOTAL,YEAR - OCT FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WISCONSIN,UNITED STATES,,CORN,2017-10-12 12:04:13,SURVEY,,PRODUCTION,ANNUAL,00,,55,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2017,WI,,CROPS,ALL PRODUCTION PRACTICES,"483,800,000",STATE,00000000,WISCONSIN,55
8562,TOTAL,YEAR - SEP FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WISCONSIN,UNITED STATES,,CORN,2017-09-12 12:01:44,SURVEY,,PRODUCTION,ANNUAL,00,,55,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2017,WI,,CROPS,ALL PRODUCTION PRACTICES,"494,100,000",STATE,00000000,WISCONSIN,55
8563,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WISCONSIN,UNITED STATES,,CORN,2019-02-06 15:00:06,SURVEY,,PRODUCTION,ANNUAL,00,,55,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2016,WI,,CROPS,ALL PRODUCTION PRACTICES,"573,160,000",STATE,00000000,WISCONSIN,55
8564,TOTAL,YEAR - AUG FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WISCONSIN,UNITED STATES,,CORN,2016-08-12 12:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,55,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2016,WI,,CROPS,ALL PRODUCTION PRACTICES,"553,600,000",STATE,00000000,WISCONSIN,55
8565,TOTAL,YEAR - NOV FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WISCONSIN,UNITED STATES,,CORN,2016-11-09 13:11:41,SURVEY,,PRODUCTION,ANNUAL,00,,55,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2016,WI,,CROPS,ALL PRODUCTION PRACTICES,"558,000,000",STATE,00000000,WISCONSIN,55
8566,TOTAL,YEAR - OCT FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WISCONSIN,UNITED STATES,,CORN,2016-10-12 12:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,55,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2016,WI,,CROPS,ALL PRODUCTION PRACTICES,"548,700,000",STATE,00000000,WISCONSIN,55
8567,TOTAL,YEAR - SEP FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WISCONSIN,UNITED STATES,,CORN,2016-09-12 12:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,55,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2016,WI,,CROPS,ALL PRODUCTION PRACTICES,"560,000,000",STATE,00000000,WISCONSIN,55
8568,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WISCONSIN,UNITED STATES,,CORN,2019-02-06 15:00:06,SURVEY,,PRODUCTION,ANNUAL,00,,55,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2015,WI,,CROPS,ALL PRODUCTION PRACTICES,"492,000,000",STATE,00000000,WISCONSIN,55
8569,TOTAL,YEAR - AUG FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WISCONSIN,UNITED STATES,,CORN,2015-08-12 12:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,55,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2015,WI,,CROPS,ALL PRODUCTION PRACTICES,"505,300,000",STATE,00000000,WISCONSIN,55
8570,TOTAL,YEAR - NOV FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WISCONSIN,UNITED STATES,,CORN,2015-11-10 12:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,55,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2015,WI,,CROPS,ALL PRODUCTION PRACTICES,"504,900,000",STATE,00000000,WISCONSIN,55
8571,TOTAL,YEAR - OCT FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WISCONSIN,UNITED STATES,,CORN,2015-10-09 12:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,55,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2015,WI,,CROPS,ALL PRODUCTION PRACTICES,"501,840,000",STATE,00000000,WISCONSIN,55
8572,TOTAL,YEAR - SEP FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WISCONSIN,UNITED STATES,,CORN,2015-09-11 12:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,55,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2015,WI,,CROPS,ALL PRODUCTION PRACTICES,"502,200,000",STATE,00000000,WISCONSIN,55
8573,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WISCONSIN,UNITED STATES,,CORN,2019-02-06 15:00:06,SURVEY,,PRODUCTION,ANNUAL,00,,55,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2014,WI,,CROPS,ALL PRODUCTION PRACTICES,"485,160,000",STATE,00000000,WISCONSIN,55
8574,TOTAL,YEAR - AUG FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WISCONSIN,UNITED STATES,,CORN,2014-08-12 12:00:16,SURVEY,,PRODUCTION,ANNUAL,00,,55,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2014,WI,,CROPS,ALL PRODUCTION PRACTICES,"491,400,000",STATE,00000000,WISCONSIN,55
8575,TOTAL,YEAR - NOV FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WISCONSIN,UNITED STATES,,CORN,2014-11-10 12:04:43,SURVEY,,PRODUCTION,ANNUAL,00,,55,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2014,WI,,CROPS,ALL PRODUCTION PRACTICES,"497,340,000",STATE,00000000,WISCONSIN,55
8576,TOTAL,YEAR - OCT FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WISCONSIN,UNITED STATES,,CORN,2014-10-10 12:10:23,SURVEY,,PRODUCTION,ANNUAL,00,,55,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2014,WI,,CROPS,ALL PRODUCTION PRACTICES,"497,340,000",STATE,00000000,WISCONSIN,55
8577,TOTAL,YEAR - SEP FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WISCONSIN,UNITED STATES,,CORN,2014-09-11 12:00:26,SURVEY,,PRODUCTION,ANNUAL,00,,55,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2014,WI,,CROPS,ALL PRODUCTION PRACTICES,"510,300,000",STATE,00000000,WISCONSIN,55
8578,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WISCONSIN,UNITED STATES,,CORN,2019-02-06 15:00:06,SURVEY,,PRODUCTION,ANNUAL,00,,55,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2013,WI,,CROPS,ALL PRODUCTION PRACTICES,"439,350,000",STATE,00000000,WISCONSIN,55
8579,TOTAL,YEAR - AUG FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WISCONSIN,UNITED STATES,,CORN,2013-08-12 12:25:57,SURVEY,,PRODUCTION,ANNUAL,00,,55,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2013,WI,,CROPS,ALL PRODUCTION PRACTICES,"468,000,000",STATE,00000000,WISCONSIN,55
8580,TOTAL,YEAR - NOV FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WISCONSIN,UNITED STATES,,CORN,2013-11-08 14:14:29,SURVEY,,PRODUCTION,ANNUAL,00,,55,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2013,WI,,CROPS,ALL PRODUCTION PRACTICES,"464,000,000",STATE,00000000,WISCONSIN,55
8581,TOTAL,YEAR - SEP FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WISCONSIN,UNITED STATES,,CORN,2013-09-12 12:27:34,SURVEY,,PRODUCTION,ANNUAL,00,,55,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2013,WI,,CROPS,ALL PRODUCTION PRACTICES,"464,750,000",STATE,00000000,WISCONSIN,55
8582,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WISCONSIN,UNITED STATES,,CORN,2015-06-03 15:08:31,SURVEY,,PRODUCTION,ANNUAL,00,,55,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012,WI,,CROPS,ALL PRODUCTION PRACTICES,"396,000,000",STATE,00000000,WISCONSIN,55
8583,TOTAL,YEAR - AUG FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WISCONSIN,UNITED STATES,,CORN,2012-08-10 12:59:15,SURVEY,,PRODUCTION,ANNUAL,00,,55,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012,WI,,CROPS,ALL PRODUCTION PRACTICES,"455,400,000",STATE,00000000,WISCONSIN,55
8584,TOTAL,YEAR - NOV FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WISCONSIN,UNITED STATES,,CORN,2012-11-09 10:26:00,SURVEY,,PRODUCTION,ANNUAL,00,,55,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012,WI,,CROPS,ALL PRODUCTION PRACTICES,"431,250,000",STATE,00000000,WISCONSIN,55
8585,TOTAL,YEAR - OCT FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WISCONSIN,UNITED STATES,,CORN,2012-10-11 11:19:07,SURVEY,,PRODUCTION,ANNUAL,00,,55,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012,WI,,CROPS,ALL PRODUCTION PRACTICES,"438,150,000",STATE,00000000,WISCONSIN,55
8586,TOTAL,YEAR - SEP FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WISCONSIN,UNITED STATES,,CORN,2012-09-12 11:03:54,SURVEY,,PRODUCTION,ANNUAL,00,,55,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012,WI,,CROPS,ALL PRODUCTION PRACTICES,"448,500,000",STATE,00000000,WISCONSIN,55
8587,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WISCONSIN,UNITED STATES,,CORN,2015-06-03 15:08:31,SURVEY,,PRODUCTION,ANNUAL,00,,55,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2011,WI,,CROPS,ALL PRODUCTION PRACTICES,"514,600,000",STATE,00000000,WISCONSIN,55
8588,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WISCONSIN,UNITED STATES,,CORN,2015-06-03 15:08:31,SURVEY,,PRODUCTION,ANNUAL,00,,55,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2010,WI,,CROPS,ALL PRODUCTION PRACTICES,"502,200,000",STATE,00000000,WISCONSIN,55
8589,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WISCONSIN,UNITED STATES,,CORN,2015-06-03 15:08:31,SURVEY,,PRODUCTION,ANNUAL,00,,55,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2009,WI,,CROPS,ALL PRODUCTION PRACTICES,"448,290,000",STATE,00000000,WISCONSIN,55
8590,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WISCONSIN,UNITED STATES,,CORN,2015-06-03 15:08:31,SURVEY,,PRODUCTION,ANNUAL,00,,55,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2008,WI,,CROPS,ALL PRODUCTION PRACTICES,"394,560,000",STATE,00000000,WISCONSIN,55
8591,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WISCONSIN,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,55,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2007,WI,,CROPS,ALL PRODUCTION PRACTICES,"442,800,000",STATE,00000000,WISCONSIN,55
8592,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WISCONSIN,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,55,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2006,WI,,CROPS,ALL PRODUCTION PRACTICES,"400,400,000",STATE,00000000,WISCONSIN,55
8593,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WISCONSIN,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,55,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2005,WI,,CROPS,ALL PRODUCTION PRACTICES,"429,200,000",STATE,00000000,WISCONSIN,55
