,auth_id,auth_title,ref_id,ref_title
3364,10193,Poisson-randomized gamma dynamical systems,10267,Non-negative dynamical system with application to speech and audio
3365,10193,Poisson-randomized gamma dynamical systems,10271,Dynamic collaborative filtering with compound poisson factorization
3366,10193,Poisson-randomized gamma dynamical systems,3957,Deep exponential families
3367,10193,Poisson-randomized gamma dynamical systems,10272,Allocative poisson factorization for computational social science
3368,10193,Poisson-randomized gamma dynamical systems,10275,Relation between poisson and multinomial distributions
3369,10193,Poisson-randomized gamma dynamical systems,10277,Simplex factor models for multivariate unordered categorical data
3370,10193,Poisson-randomized gamma dynamical systems,1035,Estimating a state-space model from point process observations
3371,10193,Poisson-randomized gamma dynamical systems,10284,A new look at state-space models for neural data
3372,10193,Poisson-randomized gamma dynamical systems,2853,Empirical models of spiking in neural populations
3373,10193,Poisson-randomized gamma dynamical systems,10291,New results in linear filtering and prediction theory
3374,10193,Poisson-randomized gamma dynamical systems,10293,Learning nonlinear dynamical systems using an em algorithm
3375,10411,Know your population and know your model: using model-based regression and post-stratification to generalize findings beyond the observed sample,9948,Improving multilevel regression and poststratification with structured priors
3376,10411,Know your population and know your model: using model-based regression and post-stratification to generalize findings beyond the observed sample,10484,A national experiment reveals where a growth mindset improves achievement
3377,10411,Know your population and know your model: using model-based regression and post-stratification to generalize findings beyond the observed sample,10481,"Manuscript under revision: where and for whom can a brief, scalable mindset intervention improve adolescents’ educational trajectories?"
3378,10411,Know your population and know your model: using model-based regression and post-stratification to generalize findings beyond the observed sample,10469,An approach to test for individual differences in the effects of situations without using moderator variables
3379,10411,Know your population and know your model: using model-based regression and post-stratification to generalize findings beyond the observed sample,10466,Gender differences in personality across the ten aspects of the big five
3380,10411,Know your population and know your model: using model-based regression and post-stratification to generalize findings beyond the observed sample,10462,Bayesian aggregation of average data: an application in drug development
3381,10411,Know your population and know your model: using model-based regression and post-stratification to generalize findings beyond the observed sample,5900,Forecasting elections with non-representative polls
3382,10411,Know your population and know your model: using model-based regression and post-stratification to generalize findings beyond the observed sample,10458,"Bayesian linear mixed models using stan: a tutorial for psychologists, linguists, and cognitive scientists"
3383,10411,Know your population and know your model: using model-based regression and post-stratification to generalize findings beyond the observed sample,10455,Small is beautiful: in defense of the small-n design
3384,10411,Know your population and know your model: using model-based regression and post-stratification to generalize findings beyond the observed sample,10452,Constraints on generality (cog): a proposed addition to all empirical papers
3385,10411,Know your population and know your model: using model-based regression and post-stratification to generalize findings beyond the observed sample,10450,Unskilled and optimistic: overconfident predictions despite calibrated knowledge of relative skill
3386,10411,Know your population and know your model: using model-based regression and post-stratification to generalize findings beyond the observed sample,5880,Bayesian nonparametric weighted sampling inference
3387,10411,Know your population and know your model: using model-based regression and post-stratification to generalize findings beyond the observed sample,10449,College sophomores in the laboratory: influences of a narrow data base on social psychology's view of human nature.
3388,10411,Know your population and know your model: using model-based regression and post-stratification to generalize findings beyond the observed sample,4850,Toward a principled bayesian workflow in cognitive science.
3389,10411,Know your population and know your model: using model-based regression and post-stratification to generalize findings beyond the observed sample,9996,Bayesian multilevel estimation with poststratification: state-level estimates from national polls
3390,10411,Know your population and know your model: using model-based regression and post-stratification to generalize findings beyond the observed sample,5842,Post-stratification: a modeler's perspective
3391,10411,Know your population and know your model: using model-based regression and post-stratification to generalize findings beyond the observed sample,10446,How should we estimate public opinion in the states?
3392,10411,Know your population and know your model: using model-based regression and post-stratification to generalize findings beyond the observed sample,9986,Gay rights in the states: public opinion and policy responsiveness
3393,10411,Know your population and know your model: using model-based regression and post-stratification to generalize findings beyond the observed sample,10444,Using item response theory to develop a 60-item representation of the neo pi–r using the international personality item pool: development of the ipip–neo–60
